Transaction_ID,Customer_Name,Customer_Email,Transaction_Amount,Transaction_Date,Merchant_Name,Merchant_Email,Merchant_Location,Card_Number,Card_Expiry,Card_CVV,IP_Address,Device_Type,Transaction_Type,Fraudulent
3c97f50e-dda7-4152-84e9-e82620999696,Laura Cooper,hbooth@example.com,557.23,14-02-2024,Wiggins Group,thomasgrant@jackson.com,Sierra Leone,4.64146E+15,Jul-27,819,134.193.24.107,Tablet,Online,1
0584ff50-09bf-40db-aba2-3a1f47fd4acb,Beth Garcia,hwood@example.org,482.66,16-02-2024,Beck-Rojas,bonillapatricia@summers.com,Bolivia,6.3041E+11,Feb-25,172,125.193.209.158,Tablet,Online,1
4ac52e4e-454c-44d9-9098-e91815475ae2,Nicole Thompson,nicholascarter@example.com,466.28,15-01-2024,Johnson-Rubio,frederickwelch@lawrence.com,Singapore,1.80074E+14,Oct-26,68,151.220.142.106,Tablet,Online,0
69bd2209-c691-4503-87dd-f5cfa61b34d7,Tyler Thompson,nallen@example.org,429,05-03-2024,"Vargas, Williams and Morris",jacob29@page.net,Slovakia (Slovak Republic),3.51531E+15,Jan-33,777,118.102.154.112,Desktop,In-store,0
76344b67-3b26-4035-8aa0-c07c79cbf2d5,Ronald Arnold,dakota59@example.net,551.28,03-03-2024,"Ferrell, Gonzalez and Williams",karenmoore@simon.com,Martinique,4.65134E+18,Feb-25,29,122.200.120.212,Tablet,In-store,1
46843910-31a8-4844-a1dc-e97984b45948,Mark Logan,jacquelinekelley@example.net,410.8,11-02-2024,Simpson-Perry,pwells@flores.net,Bulgaria,2.1315E+14,Jul-24,110,156.211.61.107,Desktop,Online,1
e1d9306a-70e6-4e69-a82a-c7ed10915c51,Ashley Wyatt,ymcfarland@example.net,985.71,07-01-2024,Hamilton PLC,bryantjordan@smith.com,Denmark,4.76479E+15,May-27,912,220.46.170.166,Desktop,Online,1
ce12bd85-c603-4f86-b8c3-f94100693bf6,Timothy Pitts,donald31@example.net,540.78,08-02-2024,Patterson-Merritt,lwest@fischer.com,Palau,4.89357E+15,Mar-29,7657,115.46.118.21,Desktop,Online,0
ba80a192-5caf-4c9d-a9c7-18b53fcf5ca1,Troy Martinez,brittneycollins@example.org,708.82,20-01-2024,Pratt PLC,christianjoy@johnson.com,Latvia,3.52651E+15,Dec-31,930,172.147.103.249,Mobile,Online,1
23e7367e-6a6e-410e-be9c-dae1103adcf9,Daniel Sheppard,rhodesrenee@example.org,57.9,25-02-2024,"Weiss, Brown and Williams",schultzbrian@collins.com,Belgium,4.56906E+15,Jul-26,8810,174.104.108.50,Tablet,In-store,1
85758367-e9fd-4f68-98fa-0e24fa13c626,Katrina Hernandez,jasminewaller@example.net,838.55,28-02-2024,Goodman-Harvey,msmith@hopkins.biz,Wallis and Futuna,3.77779E+14,Jun-33,500,196.16.24.63,Desktop,Online,1
7cb74e14-0fcf-442a-8062-df2d61137e2b,Jessica Walton,robert72@example.com,53.47,01-03-2024,Holland-Jones,samuel83@williams.org,Sweden,4.4407E+15,Feb-34,780,85.206.151.203,Desktop,In-store,0
a370a9f5-8e04-47b2-8ac8-7bd81aed1695,Crystal Graham,coxtimothy@example.com,997.58,14-02-2024,"Tyler, Williams and Powell",phillipsjacob@barrett-hernandez.biz,Paraguay,4.2793E+15,Mar-34,158,70.171.161.79,Desktop,In-store,1
c750d431-bbba-4f88-b0dd-2353b98c9736,Kevin Mcgee,vbenitez@example.net,625.98,15-01-2024,Castro-Bass,donaldramos@ross.org,Angola,4.72598E+12,Apr-28,834,162.25.92.128,Desktop,Online,0
dce3dda3-7cd4-4f88-89cb-976da9a9057c,Alexander Hampton,hflores@example.com,912.16,03-02-2024,Figueroa Group,meganhernandez@michael-hamilton.info,Turks and Caicos Islands,6.58769E+15,Dec-28,710,24.141.5.255,Tablet,In-store,0
a3b2eda2-b32f-4d02-8627-d54f0eb081e4,Shirley Klein,laurenwhite@example.net,243,24-02-2024,"Brown, Lopez and Cole",grantnolan@mckenzie-flynn.org,Germany,3.55715E+15,Sep-26,357,131.143.98.68,Desktop,Online,0
f099a8d3-b874-4a1e-9016-7005b17acdc0,Joseph Jordan,eric09@example.com,673.83,01-01-2024,Perez-Wilson,rachael77@olson.org,Fiji,4.73614E+12,Mar-28,134,25.194.78.200,Tablet,In-store,0
cf441520-102c-43b4-b6e0-ee53e5759f0b,Dr. Stephen Williams,davidsonshane@example.org,325.28,30-01-2024,Brown and Sons,rachel79@sharp-kim.com,Tonga,3.45148E+14,Jul-24,607,48.80.73.200,Mobile,Online,1
f1464635-12fc-43dc-a2db-eb00d2705751,Jennifer Schultz,caroline51@example.org,422.34,25-01-2024,Wagner-Stone,watsonrobert@montgomery.com,Angola,6.76399E+11,May-29,664,118.54.48.119,Mobile,In-store,1
2fbfa473-981a-490f-b6ac-43118cf6d55a,Timothy Cole,matthewware@example.org,935.89,17-01-2024,Watson Group,ijohnson@sweeney.com,Fiji,2.13181E+14,Jan-28,71,141.29.112.231,Mobile,In-store,1
535c8981-199c-429f-a022-c71ff9e3d247,Rebecca Hunter,michealday@example.com,411.91,05-02-2024,Montes-Ruiz,eddie94@kelly-martinez.biz,Colombia,3.03928E+13,Mar-26,258,202.119.184.26,Tablet,Online,0
16434448-d186-4a2d-8550-dbc3e60d9104,Robert Dickerson,krobinson@example.org,878.28,22-01-2024,Robinson Inc,hhogan@raymond.com,Slovenia,3.05207E+13,Nov-33,157,95.206.248.213,Tablet,Online,0
d6d7b81e-abb2-470d-b7fa-cb16178e18a9,Jill Lawson,mirandathomas@example.org,749.88,12-01-2024,Mcmillan LLC,lpetersen@vargas-morales.com,Gibraltar,4.00045E+12,May-27,509,69.158.254.106,Tablet,In-store,1
db3285dd-7b1c-4789-ac3e-fd387d6c8cbc,Patricia Mclaughlin,justin48@example.org,41.08,02-03-2024,"Jackson, Cardenas and Mcfarland",qodom@howard.info,Bouvet Island (Bouvetoya),3.59983E+15,Apr-25,472,10.14.105.117,Tablet,Online,1
e2c12347-d7c4-47a0-8f12-a8b8502495d5,Jesse Garcia,rbarnett@example.org,484.85,07-01-2024,Lloyd Ltd,wblackburn@casey.com,Bermuda,4.34957E+12,Feb-33,668,30.68.205.52,Desktop,Online,0
a3e25a20-4430-4ee1-aa51-c5a7dc2db923,Debbie Mack,kellysarah@example.net,387.52,01-02-2024,"Sanchez, Pierce and Tran",davidgonzales@daniel-scott.net,Maldives,4.61108E+12,Aug-28,869,116.136.2.33,Desktop,In-store,0
7f309bda-a1a6-4ee3-b6e1-4c3cb580ee53,Crystal Mclaughlin MD,monica40@example.com,801.1,11-01-2024,"Duncan, Carson and Phillips",astone@knapp.com,Portugal,3.50629E+15,Feb-28,984,138.103.45.219,Mobile,Online,0
19e7f255-67b0-4044-ab82-fc9bc7fe1ada,Erica Davis,michaelstewart@example.com,97.21,12-02-2024,Knight and Sons,lauren85@perkins-brown.com,Nicaragua,4.18482E+12,Jul-31,700,132.145.213.81,Mobile,Online,0
f60d452f-675f-4597-bae2-e6d4388500bf,Michael Nguyen,ajohnson@example.com,881.07,24-02-2024,Evans LLC,emma97@haney-walker.net,British Virgin Islands,3.03182E+13,Sep-29,126,22.109.86.172,Mobile,In-store,1
5e286cfc-a374-4798-b93b-bc6dcd89efca,James Schmidt,adam93@example.org,990.66,23-02-2024,Harris-Graves,yhull@martin.org,Mozambique,4.6304E+15,Feb-27,622,131.81.133.65,Desktop,In-store,1
45577669-f262-40e5-a13c-cb079a8603e0,Casey Allen,elizabethwaller@example.com,439.75,25-02-2024,Anderson Ltd,brussell@rivera.com,American Samoa,3.7583E+14,Aug-29,362,42.26.208.14,Desktop,Online,1
18f589ce-73f1-4aea-bb6e-7d50b2780758,Lee Burke,hdavis@example.org,175.45,28-02-2024,Patterson-Vincent,elizabeth17@wilson.net,Mauritius,4.48099E+15,Jan-27,748,124.163.190.148,Desktop,In-store,1
5a247d50-ebdf-4167-aecf-1e3cf163e936,Ryan Arnold,burkestacy@example.com,50.4,16-01-2024,Gay-Ortiz,xberger@nunez-harper.com,Micronesia,3.0576E+13,Apr-26,956,183.105.155.182,Desktop,Online,1
8b0f5c2a-09b6-463a-b5a3-a969cbcb47ba,Dorothy Williams,ortegarebecca@example.net,964.06,10-01-2024,Cannon Ltd,michael56@cooper-wong.com,Spain,4.9676E+15,Apr-32,1639,196.9.73.115,Desktop,Online,0
86903ae1-ac6e-47de-ade8-0e072ff2fece,Steven Montgomery,renee56@example.com,899.89,27-02-2024,Heath Group,haneynicole@gonzalez-goodman.info,Bosnia and Herzegovina,3.79066E+14,Dec-26,188,163.186.70.204,Mobile,Online,0
a3d3a25b-4803-4842-befd-cf13aed94693,Chris Green,anthonyperry@example.org,919.95,17-01-2024,Wright LLC,mirandadavid@harper.com,Saint Helena,4.94018E+18,Oct-25,817,35.19.79.30,Tablet,In-store,0
9b62a8c7-a44b-4b79-8aa4-498b929c7252,Lindsay Marks,sarahenderson@example.org,696.84,21-02-2024,"Tapia, Garcia and Sampson",nicholas52@odonnell-brooks.com,Maldives,3.76634E+14,Jun-33,778,182.26.68.197,Tablet,In-store,1
84f62a9b-278f-4681-a62f-9b387501f0c0,Bailey Johnson,heather64@example.org,311.65,26-02-2024,Holden-Watkins,jonathan36@cook.com,Albania,2.13166E+14,Feb-29,457,41.172.75.105,Desktop,In-store,1
3c536fcf-2637-42b2-a3fd-f4652832bc9e,Justin Smith,pricedon@example.net,851.82,17-01-2024,Anderson Ltd,jacqueline49@sosa-hunter.com,Micronesia,6.57242E+15,Mar-28,142,177.39.20.251,Mobile,In-store,1
c7d55ca8-1113-49b4-8bf8-deb9d2ff3f21,Anna Haney,kaylawallace@example.org,187.12,28-01-2024,Miller-Williams,heather51@cole.com,New Caledonia,4.81421E+15,Apr-29,558,160.178.28.3,Tablet,Online,0
a485efbc-fe20-4875-b4c1-664b4469cf48,Patricia Brown,emelton@example.com,83.13,10-01-2024,Reed PLC,courtneyklein@thompson.info,Saint Lucia,3.03822E+13,Nov-24,354,103.250.185.82,Mobile,Online,1
5a332eca-3d74-4602-8e85-07c5ebf16a37,Joshua Long,thompsonbrenda@example.net,723.31,09-01-2024,"Murphy, Lopez and Davis",zatkinson@wilson-perry.com,Saint Pierre and Miquelon,6.39054E+11,Nov-29,635,78.172.18.249,Desktop,In-store,0
b67e7647-0420-40eb-8851-6e8f6a5bd536,Marilyn Taylor,ycook@example.org,701.42,31-01-2024,Lewis-Lambert,evansdaniel@stephens-maldonado.com,Croatia,3.61797E+13,Apr-29,982,179.116.116.245,Mobile,Online,1
be028b54-d1ee-423d-8bda-e53f1a74a9be,Anita Cowan,lancecampbell@example.com,567.94,28-01-2024,"Porter, Ford and Mcgee",christianyoung@allen.com,Ethiopia,4.40782E+15,Jan-33,63,220.84.233.231,Tablet,In-store,1
e2b4f118-a6cf-42c9-8a60-6ba883db78f0,Michelle Murphy,theresagraves@example.net,954.98,06-01-2024,Bell-Terrell,crodriguez@miller-powell.com,Mauritius,4.48953E+18,Nov-32,408,152.136.120.22,Desktop,In-store,1
9e05397e-3ecc-4641-9051-cdafe5081076,Gordon Barton,jamiemalone@example.net,939.6,10-02-2024,Sawyer Ltd,ywood@moore-king.com,Oman,3.75476E+14,Feb-25,44,191.6.92.104,Desktop,In-store,1
47fe91c6-075f-4ae6-b1dc-0171ee4b0e0f,Joan Delgado,kyle44@example.net,669.86,10-01-2024,Chandler Group,tlong@hunt.net,Monaco,6.01117E+15,Mar-33,7304,19.254.65.167,Tablet,In-store,1
67d0a159-5b80-4018-b97b-7cbac9299b59,Charles Arias,amandahouse@example.com,833.06,10-01-2024,Burton LLC,ojohnson@hernandez.com,San Marino,3.48654E+14,Dec-26,60,81.172.238.128,Tablet,Online,0
8cf26cf6-72e2-41ab-8c79-a01c54524b0f,Leslie Morgan,jennifer59@example.org,539.57,02-01-2024,Silva-Moore,mccarthylisa@thomas.com,Uzbekistan,3.56985E+15,Jan-25,783,150.55.211.123,Tablet,Online,1
b97d56f6-7d47-4128-838b-2b55e4c29004,Christine Conner,walkerkristen@example.org,769.79,16-02-2024,Deleon PLC,lindsaysmith@barry-garcia.org,Congo,3.57642E+15,Nov-33,416,153.174.81.123,Mobile,In-store,1
998928df-2785-41ab-932f-7eca467967ce,Justin Reynolds,pmckay@example.net,707.58,12-02-2024,"Dawson, Turner and Marquez",ngarcia@smith.com,Jamaica,4.10065E+12,Dec-28,550,128.28.174.181,Mobile,Online,1
39083840-3354-41ad-9382-9aefe0388fa2,David Ross,langpaul@example.org,730.02,11-02-2024,"Cook, Powers and Bishop",zwarren@griffin-smith.com,Nepal,3.04812E+13,Apr-27,233,131.227.188.210,Tablet,Online,0
7c642ce3-423f-42d4-9ac2-3df1ad642604,Justin Lopez,kennethdavis@example.net,724.93,18-01-2024,Shea-Lane,zhood@gonzalez-bradford.com,American Samoa,3.59712E+15,Oct-25,766,50.121.231.70,Tablet,Online,0
b6730e09-21dc-4508-b036-7f6e95b92851,Patrick Harris,erinyoung@example.org,792.28,15-02-2024,Medina and Sons,mathisadrian@peterson.org,Colombia,2.24164E+15,Oct-32,236,169.27.144.246,Tablet,In-store,1
5bf842ad-7484-4faf-aaa7-ea8688821bae,Donald Fritz,mannsusan@example.net,409.81,09-01-2024,Valencia PLC,patrickcynthia@anderson.com,Romania,4.23817E+12,Dec-32,211,201.213.154.176,Mobile,In-store,0
86b097c9-965f-47c5-ab68-ac36946d2656,Maria Townsend,christina85@example.org,842.04,01-03-2024,Wilson LLC,joshuamorris@patel.com,San Marino,2.23064E+15,Aug-33,807,170.228.81.199,Tablet,Online,1
0eca3b66-0988-4f08-aabd-ae454ac79de0,John Fowler,cassiecross@example.org,182.77,02-02-2024,"Powell, Thompson and Farmer",alexa08@garcia-blevins.com,Venezuela,6.39065E+11,Feb-29,625,163.93.176.103,Desktop,Online,0
87a34677-8efa-4e48-bb1f-9c01d60fe5b1,Kathleen Mckinney,georgegreen@example.com,966.97,07-01-2024,"Thomas, Kim and Perez",williamchung@barrett.com,Slovakia (Slovak Republic),3.74826E+14,Nov-28,7818,80.66.172.118,Desktop,In-store,1
cd8db28b-fc2b-4bef-82a5-a66c171871fa,David Stewart,davidjennings@example.net,110.37,05-01-2024,Kerr-Williams,melaniebaker@wu.com,Switzerland,3.52963E+15,Aug-32,514,41.46.1.226,Tablet,In-store,0
42bfaa9f-2aa5-44f7-b059-7f0e7a2453f8,Robert Fox,maureen77@example.com,554.39,18-01-2024,Barnes Group,rgomez@riley.com,Dominica,6.30449E+11,Feb-31,222,158.30.125.0,Desktop,Online,0
f3e09eb0-a8a2-46bd-9d77-5e3fe6be425d,Gerald Holt,lgalloway@example.org,497.6,25-02-2024,Collins-Lawson,deanmegan@sellers.net,Norway,6.5031E+15,Jul-28,896,51.94.15.6,Tablet,In-store,1
5d6adb07-c693-4b77-b9e9-703ea12147d9,Kevin Boone,ugomez@example.com,732.01,15-01-2024,Garcia and Sons,smithethan@barnett.com,Swaziland,6.39004E+11,Jul-27,251,35.198.172.60,Tablet,In-store,0
52d1d854-5170-4321-826f-fbfdb46e1b17,Carolyn Robinson,markrivera@example.com,756.36,22-02-2024,Ramos-Hill,osbornmallory@salazar.com,French Guiana,4.46424E+15,Aug-33,991,2.114.21.223,Desktop,Online,1
00a8de78-dbf1-4aeb-ba12-fb82028d122b,Brianna Jones,reedmichael@example.org,963.85,21-02-2024,"Bryant, Cross and Melton",kathrynnorman@walsh-holden.biz,Fiji,5.84953E+11,Mar-31,512,57.11.218.234,Tablet,Online,0
9ed1b632-1078-4a6a-a560-dd9fa297088a,Mr. Derrick Miles,ppineda@example.org,438.41,14-01-2024,"Leblanc, Collins and Brady",stephanie95@moore-jenkins.com,United Arab Emirates,5.0208E+11,Nov-28,241,31.127.81.33,Desktop,Online,0
9ca96dac-62b3-4518-98ed-cb2f2e706eb1,Jeffrey Rocha,ortegadonald@example.org,65.45,25-01-2024,Cisneros-Harrison,fieldsraymond@cooper.com,Sierra Leone,3.45601E+14,Feb-31,285,222.26.15.236,Mobile,In-store,0
31d1453d-e1dd-4770-80c6-ee80a847d92a,Connie Smith,vmiranda@example.net,850.89,03-03-2024,Perez-Baker,joshuaharris@aguirre.info,Oman,5.02023E+11,Sep-26,4865,44.101.14.131,Mobile,In-store,1
20997462-09e1-4c7e-b012-b3e1f395e265,Dustin Jenkins,bobbyobrien@example.org,689.86,23-02-2024,Rose Ltd,fwang@adams-sanchez.com,Congo,3.55144E+15,Feb-26,834,6.224.127.86,Desktop,In-store,0
5cb80cee-54d6-47d3-a3c6-c92ed0f30876,Jennifer Walsh,mckeedawn@example.com,446.36,20-01-2024,"Underwood, Shepherd and Gibson",luisvaughn@odonnell.info,Sweden,3.03476E+13,Jul-31,810,22.230.3.149,Mobile,In-store,0
44a9469f-c5ae-432e-a781-7129d90aef0b,Corey Williams,osmith@example.net,306.03,29-02-2024,"Valenzuela, Turner and Sandoval",kingmatthew@day-walker.com,Lithuania,3.77924E+14,Feb-26,458,188.46.39.17,Desktop,Online,0
d1210aa4-d06a-4374-9ac3-6be938367818,Gregory Knapp,khernandez@example.net,353.71,22-01-2024,"Allen, Cortez and Thomas",rholmes@robertson.com,Senegal,2.41506E+15,Oct-27,2830,5.45.93.161,Mobile,Online,1
d16ba979-e4af-4656-87f1-30002669a2d6,Kayla Gilmore,ifry@example.org,521.46,04-03-2024,Nicholson LLC,cochranaustin@williams-white.biz,Algeria,6.54136E+15,Feb-33,189,73.184.205.0,Desktop,In-store,1
5b1f89d5-1959-4f8d-abbb-6f5fa2df653b,Margaret Parsons,smitchell@example.org,703.19,05-03-2024,Moore-Mendoza,tiffany15@ryan.biz,Palau,6.76143E+11,Sep-31,939,173.1.13.200,Mobile,In-store,1
917b48c1-93ef-4f2a-968c-319b82f8e568,Lauren Silva,garciagary@example.net,946.52,23-02-2024,Randall PLC,james25@williams-conner.com,Greenland,3.02933E+13,Nov-26,3009,195.128.217.123,Mobile,In-store,0
8762d1e2-9a7d-48f5-961f-47007c64fb3a,Dr. Vanessa Pearson,jeffrey05@example.net,711.9,30-01-2024,"Knight, James and Mueller",steven64@carr.com,Guadeloupe,3.55184E+15,Dec-29,373,187.229.229.59,Tablet,Online,1
7fccfc69-4d80-4e39-b671-478d7790b82b,Christopher Dixon,tracy44@example.com,876.51,28-01-2024,King-Butler,daniel22@walker.info,Saint Martin,2.1311E+14,Jun-27,217,205.162.161.224,Tablet,In-store,1
d742f0de-4a39-48e8-8c5f-4ecb1c826d28,Sue Hill,john98@example.org,863.86,06-02-2024,"Smith, Cunningham and Nelson",sheilamiller@tran.com,Antarctica (the territory South of 60 deg S),5.02093E+11,Mar-34,648,220.101.70.57,Tablet,In-store,0
7e4752d9-7d26-4e8c-a43d-e3915cb946e4,Aaron Smith,garciamark@example.net,200.78,16-02-2024,"French, Gonzalez and Whitaker",baxteramy@henry.com,Algeria,3.55906E+15,Nov-26,734,100.203.220.186,Desktop,In-store,1
475e35c4-ce1c-4a4c-8cf6-5c9a5f73fcfe,Becky Jenkins,lindagriffith@example.com,433.87,26-02-2024,Robinson-Johnson,fmartinez@trujillo.info,Brazil,4.37149E+18,May-28,98,29.97.229.227,Desktop,In-store,1
c5147dfe-3f81-4b4e-8605-c41e422f55f5,Mathew Schroeder,rrios@example.net,219.2,22-01-2024,"Sanders, Miller and Freeman",ballardsara@mccarthy.biz,Argentina,3.00248E+13,Jul-33,3071,91.208.100.242,Mobile,Online,0
be6aa5fe-06ee-45f2-856e-8c4a3fda48ab,Ryan Burnett,meredith89@example.net,422.13,23-01-2024,Thomas-Thomas,kyle97@newton.net,Poland,2.13191E+14,Oct-30,664,109.9.128.169,Mobile,In-store,0
379ebb04-35de-43fd-91e3-1bd195103481,Lindsey Mclean,ashley52@example.com,958.23,21-02-2024,"Reyes, Stone and Hall",fschaefer@miller.biz,Saint Kitts and Nevis,4.45385E+15,Jun-33,845,3.234.115.38,Tablet,In-store,0
0abcf369-2d23-41f2-a4ca-57b72a5c2bd5,Daniel Butler,stantoneric@example.org,314.94,18-01-2024,"Cain, Liu and Gonzalez",natalie57@terry.info,Ukraine,3.51315E+15,Mar-29,321,103.119.182.182,Desktop,Online,1
cc0cef61-15ef-45c4-8853-333f6edf588a,Kathleen Cline,carla85@example.com,176.05,08-01-2024,Johnson and Sons,dianataylor@love.info,Taiwan,60461890166,Apr-25,3875,170.133.217.92,Desktop,Online,0
25864667-76e6-4923-a2b7-5081da0fea52,Richard Johnston,ryan84@example.net,295.86,04-01-2024,"Ferguson, Robinson and Warren",brownkyle@fuller-elliott.com,Swaziland,4.78228E+12,Oct-27,44,130.199.78.245,Desktop,In-store,0
6ad2ddf3-13b0-4bc2-9443-390968d4b7a2,Robert Sullivan,danacontreras@example.org,28.82,27-02-2024,"Reyes, Johnson and Cox",patelchristopher@schmitt-buck.com,Grenada,1.80096E+14,Apr-27,743,208.91.108.250,Tablet,Online,0
27791d47-c855-4277-8d14-8fd5f13fc40a,Mary Parker,daniel03@example.com,639.53,06-02-2024,Lucas PLC,glenbrady@hodges-martin.com,Gibraltar,4.78699E+15,Mar-31,523,152.163.227.159,Desktop,In-store,0
243cb76b-75fb-4c39-876b-4cedbd68f4aa,Shawn Haley,nwallace@example.com,884.55,02-03-2024,Pittman and Sons,elizabeth04@thomas.com,Dominica,4.09463E+15,Mar-27,395,211.101.255.87,Mobile,Online,1
9d8c5e9c-2afe-415d-98c0-229bb031a3d3,Wesley Vaughn,pateljennifer@example.com,338.11,07-01-2024,"Green, Bentley and Kelly",latashahartman@rodriguez-hunter.biz,Ghana,3.43569E+14,Jan-34,760,108.174.175.146,Desktop,In-store,1
c8f28df9-b238-44f9-a34c-0dd2df2bcd78,Andrea Tanner,ocoleman@example.net,858.29,29-02-2024,"Hickman, Ingram and Murphy",mrose@carter.info,Netherlands,6.55867E+15,May-27,15,5.14.169.31,Desktop,In-store,1
ba5ffd4c-6034-46cc-a53f-ab8277ecd6aa,Amanda Davies,nobrien@example.com,623.8,01-03-2024,Mendoza-Roberts,anthonystevenson@anderson.biz,Nigeria,4.7194E+15,Jul-25,270,217.110.201.128,Mobile,Online,0
3a2daa37-2b19-4f6e-9f6e-5ce8f1296b1c,Amanda Jennings,keaton@example.org,378.24,01-03-2024,Pugh-Jennings,aaron19@johnson.com,Togo,4.26152E+12,Jan-27,723,33.235.86.146,Mobile,In-store,0
203ab2ba-dc8d-4741-ab32-874bc926c6b2,Angela Hall,dbryant@example.org,397.51,02-02-2024,Fletcher Group,wjennings@murphy-rogers.com,Iraq,4.6834E+15,Feb-32,138,47.80.36.247,Tablet,In-store,0
ad8a4824-fc86-4a2f-9b36-601672ddeab8,Jeff Mcdaniel,icisneros@example.com,136.21,04-02-2024,Mcmahon Group,brendagordon@mcconnell-bennett.net,Guadeloupe,3.42521E+14,Mar-27,276,201.34.53.40,Mobile,Online,0
ec442797-d082-41a5-9f6b-d6bda975efa8,Alicia Fisher,stephen26@example.net,208.88,21-01-2024,"Smith, Fisher and Johnson",washingtonsamuel@harrington.com,Mauritius,3.60023E+13,Aug-27,767,30.170.100.219,Mobile,In-store,1
cfdf84a0-cdc7-429e-8c5f-931fdebb562a,Hannah Collins,awu@example.net,363.23,28-01-2024,Pacheco-Allen,sabrinamclaughlin@larson.info,Ethiopia,4.71177E+15,May-30,1231,200.239.138.1,Tablet,Online,0
877a758e-e49b-4072-8f55-f58cc21cbac9,Sarah Casey,amandacohen@example.net,796.66,25-02-2024,"Fowler, Casey and Phillips",clarkcourtney@moore.com,Tajikistan,4.34173E+15,Jan-32,689,44.209.51.213,Mobile,In-store,0
bb0e32de-dac4-4a69-9f8d-7cc654786e5d,Ms. Ashley Esparza,angelamadden@example.com,425.42,19-02-2024,Cook-Pierce,ogallegos@collier.com,Cocos (Keeling) Islands,4.86262E+15,Mar-25,57,11.83.88.155,Mobile,In-store,1
e33b7380-989e-4519-ac78-eb899dfa1212,Stephanie Frederick,akelly@example.org,666.14,23-02-2024,Durham LLC,rachelgarcia@holland.biz,Venezuela,3.02538E+13,Apr-30,326,120.180.161.87,Mobile,Online,0
3a4a965e-3f0e-48e6-8a60-f179e2350401,Austin Weiss,romerorussell@example.org,460.26,03-01-2024,Greene-Taylor,adam21@galvan.com,Kazakhstan,3.54945E+15,Sep-33,751,128.139.156.145,Mobile,In-store,1
385bf0a7-86ee-4741-86d4-239a0cca6666,Alan Horn,malik35@example.net,757.4,17-01-2024,Smith-Wright,lpalmer@avila.com,Somalia,2.13143E+14,Jun-31,677,73.88.32.100,Mobile,Online,0
8dc26542-0dc2-4f46-849e-e6689a80a642,Karen Lynch,lharris@example.com,630.64,25-01-2024,Larson Group,kim41@aguirre.com,Belarus,5.7545E+11,Nov-29,492,129.65.178.145,Mobile,In-store,0
6066550d-3b27-4973-a61b-a6e2c4ce8459,David Brown,ycolon@example.org,279.01,17-02-2024,"Powell, Reyes and Joyce",wcraig@gutierrez.com,New Caledonia,3.53479E+15,Aug-33,801,109.189.127.16,Desktop,Online,1
e294ef58-016a-4067-8060-43f15f6a37bc,Paul Wallace,julie44@example.org,999.59,22-01-2024,"Bowman, Underwood and Weiss",barkeralexandria@briggs-fitzpatrick.com,Nigeria,3.7339E+14,Sep-31,320,179.94.109.82,Desktop,Online,1
6332b156-b1a5-46f1-9598-c85d56ce8302,Sharon Hawkins,nmedina@example.net,689.68,29-02-2024,Knight PLC,tara10@bell.net,Lithuania,1.80017E+14,Dec-30,167,145.188.78.15,Desktop,Online,1
68f12c12-b91e-4041-8a08-78f81658bedf,Jill Lang,whitemarvin@example.net,711.25,01-01-2024,"Lutz, Mason and Johnson",louisjones@santiago.biz,Afghanistan,6.30491E+11,Jun-29,671,146.135.60.86,Mobile,Online,0
13d52275-274b-45ae-97bd-6da6420dd33f,Mariah Johnston,megan29@example.net,171.55,06-01-2024,Mitchell PLC,kduran@stephens.com,Uruguay,6.75951E+11,Dec-29,136,160.246.240.6,Tablet,In-store,1
3bd7c4d0-bc27-4548-a465-8d098ad0e823,Lisa Ross,johnmartinez@example.org,832.85,06-01-2024,"Soto, Hoffman and Buck",jennifermoore@petersen.info,Palestinian Territory,4.15842E+12,May-33,790,173.141.92.59,Tablet,In-store,0
d1b674ae-b3f2-4b9d-8310-707a6023d596,Keith Gonzales,joneschristine@example.org,367.95,16-02-2024,Foster-Rogers,mcintyrepam@lee.com,Botswana,2.29103E+15,Feb-25,857,19.246.67.251,Tablet,Online,0
a5125fc2-8231-4366-85fd-d02d6de7027b,Julie Deleon,dalton61@example.org,833.33,24-02-2024,Nguyen Inc,popealexa@douglas.com,South Georgia and the South Sandwich Islands,5.46855E+15,Dec-28,485,219.70.31.196,Tablet,In-store,1
4cbfc15d-e776-426d-b6ba-f8a51f0b08f4,Dustin Norman,mariomiller@example.net,906.77,14-01-2024,Butler-Jefferson,christianwood@adams.net,Czech Republic,4.37587E+15,May-28,847,29.231.234.250,Mobile,In-store,0
2025fc5e-da6d-450a-b253-7b2b715d654f,Lauren Floyd,brenda78@example.com,454.63,10-02-2024,Graham Ltd,kyle10@haas.com,Kuwait,3.5559E+15,Nov-30,148,155.102.193.122,Mobile,In-store,1
533f61ce-ccf2-4eab-9a2a-fe5c7acae6f9,John Nguyen,parkermary@example.net,748.06,05-03-2024,Rodriguez-Hernandez,hwalls@barton.com,San Marino,6.75905E+11,Jun-26,370,85.91.247.143,Desktop,In-store,0
52fc3181-7287-40da-a19d-25c065f04428,Chad Brooks,lpace@example.com,660.72,16-02-2024,Whitaker Group,santiagojoshua@simon.com,Holy See (Vatican City State),4.69308E+18,Jan-26,6,55.43.136.157,Desktop,In-store,0
